"conc","patrilineal","ageb","age15","age20","age25","age30","age35","age40","yearbirth10","yearbirth1920","yearbirth1930","yearbirth1940","yearbirth1950","yearbirth1960","yearbirth1970","yearbirth1980","mi_job","highestgrade","bly","pcom","pcode","uid"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","HCP9"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,0,0,"P000","3h","Y53S"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","IQG8"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,9,0,"P","","A0BA"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P","","G9L6"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","AA6Y"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","HHK4"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","M6SW"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,2,0,"P10","10","RI32"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,3,0,"P11","11","PMN7"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","LLBQ"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,2,0,"P100","3m","CKB9"
1,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P0","0","81O6"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,5,0,"P11","11","X8HZ"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","29EY"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","93QU"
1,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P1","1","38JE"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P","","MA8A"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,7,0,"P0","0","PPLL"
0,0,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,3,0,"P100","3m","S9FJ"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,9,0,"P1","1","2PCQ"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P000","3h","6KVK"
0,0,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","F6IM"
1,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","5LEQ"
1,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,3,0,"P1","1","B4JB"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","19S3"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","D406"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","Q49W"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,1,"P1","1","K5GV"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","EE47"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","JWPZ"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","OLOW"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P000","3h","JQTQ"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P111","3h","I9KB"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","WUN2"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","TBJF"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","VXFM"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P00","00","W4Q0"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","N1N5"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,3,0,"P","","20AO"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","WHOO"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","U2I9"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","GIB8"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,8,1,"P0","0","BEBX"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,14,0,"P","","UXVG"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","WXBJ"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,1,"P0","0","XY1K"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,9,0,"P10","10","9BCE"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","TIXZ"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","1X80"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","7TP8"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,1,"P0","0","0RH2"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,1,12,0,"P","","W926"
1,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","4IGW"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P1","1","Z7VC"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","SFD1"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,5,0,"P100","3m","CZT2"
1,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,8,0,"P","","W2JE"
0,1,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","3CWX"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","ET6G"
0,1,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","R7QR"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","12I1"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","FO42"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","61AI"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","B5DE"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,2,0,"P","","CZ4S"
0,1,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,2,0,"P10","10","MNHS"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,15,0,"P","","2TNP"
0,1,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","85ZR"
0,1,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,2,0,"P10","10","IEUX"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,3,0,"P11","11","41QT"
0,1,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","XK9R"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P111","3h","AJ06"
0,1,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,0,0,"P1","1","EK7B"
1,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","C62R"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P00","00","CL4I"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","IL5D"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","9ZZJ"
0,1,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","N35J"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,9,0,"P10","10","Y003"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,9,0,"P","","0C78"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P11","11","3SKD"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,1,"P00","00","KWUQ"
0,1,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","WGQM"
0,1,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,4,0,"P","","J4W4"
0,1,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","93H5"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,3,0,"P000","3h","VZSO"
0,1,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","ECU9"
0,1,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P100","3m","JF93"
0,1,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","A3Y7"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,5,0,"P","","0TZM"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","EGB4"
1,1,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","ZCO4"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,5,0,"P","","9K47"
0,1,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","OBUI"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","YWLN"
1,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","Q9C5"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","BVDL"
0,1,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,9,0,"P","","8TUY"
0,1,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,3,0,"P10","10","FOMV"
0,1,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","NVSJ"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","TEM5"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","4BL6"
0,1,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","IY0O"
1,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,5,0,"P0","0","BAGT"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P11","11","1HSF"
0,1,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","EWC9"
1,1,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P0","0","JJAR"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","VXTM"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","T2NI"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","QOLI"
0,1,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P10","10","LVJ3"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","8V6T"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","C5KD"
0,1,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","Y2RT"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,1,"P1","1","U0JU"
0,1,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","GWG9"
0,1,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","U8FR"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","6AAD"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","CWBG"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P11","11","E0RK"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P","","1QKJ"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,1,"P10","10","IBU6"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","6ESN"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,1,6,0,"P","","X553"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","DV2U"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","033C"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","4ZDV"
1,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","KKJH"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","7MGE"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P00","00","DTCR"
1,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","CYCK"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","QIL2"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,1,0,0,"P1","1","EXI6"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P0","0","PIEW"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,6,0,"P110","3m","SCW9"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P111","3h","SLZ0"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","NN1H"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,6,0,"P10","10","28DP"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,1,6,0,"P100","3m","K9FO"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,1,"P1","1","2QNK"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","EJWJ"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,6,0,"P1111","4h","UDX9"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,6,0,"P10","10","BTZ9"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","OH6X"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,16,0,"P","","6TMF"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","6R7N"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","8SBY"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,1,"P00","00","JKPD"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","P6RP"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","GRW1"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","GY7D"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","4CII"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P11","11","777N"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P","","5XM0"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P00","00","1XB8"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","39IP"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P0","0","SWL3"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,12,1,"P0","0","RWG2"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","1DW3"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","TZOG"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","7QVZ"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","NXMD"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P00","00","JQ00"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","9VRD"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","6B47"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","LSG8"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,12,0,"P0","0","6MOW"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P11","11","KEYZ"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","I7ZA"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","9TQ6"
1,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P1","1","CL2C"
1,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","1DBP"
0,0,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P000","3h","MJ03"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","L7EG"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,16,0,"P","","L8R2"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","0VEC"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","4P8Y"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,16,0,"P","","O5FF"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","YJB6"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,16,0,"P","","VPYF"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P111","3h","11R9"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","0PTS"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","M157"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","O11O"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P10","10","6C1R"
1,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","7M2S"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","FWH6"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","FQHY"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","43NE"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","ZVZQ"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","8UPU"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P1","1","BNQA"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","SQ2N"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P1110","4m","4Q81"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P11","11","045E"
1,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","HPBX"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","IGGE"
1,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,1,"P11","11","K9NI"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P11","11","6C88"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","6ZLL"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","KOQ6"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P1","1","LRTM"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","24O5"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P100","3m","XFP5"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,0,0,"P","","R2T6"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P0","0","QJII"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","KHBZ"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","J74C"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","VDYJ"
1,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","2E4D"
1,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P11","11","2CLP"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","RKAL"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","XUFG"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P10","10","DZL2"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,1,"P00","00","THML"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","4LM7"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","95A2"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","XJ09"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","IORQ"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,0,0,"P110","3m","L34I"
1,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","YPTT"
0,0,"30",0,0,0,1,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P0","0","XM5R"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,0,0,"P","","R20R"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,1,"P10","10","H0Z2"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","98WX"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","PPT5"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","RGZR"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","DP5B"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P1","1","P3S5"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P00","00","U9I7"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,1,12,0,"P1","1","GBUG"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,6,0,"P11","11","B0PG"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,6,0,"P","","S6BC"
0,0,"30",0,0,0,1,0,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","E2KC"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P","","UP1J"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,3,0,"P10","10","H6GL"
0,0,"25",0,0,1,0,0,0,"1970",0,0,0,0,0,1,0,0,6,0,"P1","1","VXVJ"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,5,0,"P10","10","SC2N"
0,0,"45",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,6,0,"P1110","4m","IUHZ"
0,0,"20",0,1,0,0,0,0,"1970",0,0,0,0,0,1,0,1,15,0,"P","","OS5J"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,1,15,0,"P","","KOD0"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,15,0,"P","","4GNJ"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","TAYY"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,7,0,"P","","0D4B"
0,0,"40",0,0,0,0,0,1,"1960",0,0,0,0,1,0,0,0,0,0,"P100","3m","IRPX"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,16,0,"P","","PGJA"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,1,12,0,"P","","BKJ2"
0,0,"40",0,0,0,0,0,1,"1950",0,0,0,1,0,0,0,0,0,0,"P110","3m","KYFS"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","4R3Q"
0,0,"35",0,0,0,0,1,0,"1960",0,0,0,0,1,0,0,0,0,0,"P10","10","FA96"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,9,0,"P","","MQEA"
0,0,"20",0,1,0,0,0,0,"1980",0,0,0,0,0,0,1,0,7,0,"P","","71AW"
0,0,"15",1,0,0,0,0,0,"1980",0,0,0,0,0,0,1,0,7,0,"P","","DX7A"
